id,author,text,like_count,timestamp,parent,commentaire,label,score,cues_pos_words,cues_neg_words,cues_pos_emoji,cues_neg_emoji,cues_laugh
UgzFnO4zSGm_c0kziZ94AaABAg,@laodst1,Yamal atassa 😂😂,0,1758672000,root,@laodst1 Yamal atassa 😂😂,neutre,0.0,,,0,0,0
UgzcAGOLBQiNJeMSQw54AaABAg,@sneakers946,GOLD ROGER PRIME,0,1758672000,root,@sneakers946 GOLD ROGER PRIME,neutre,0.0,,,0,0,0
UgzlW-XqfUX_zje-hV54AaABAg,@BABAsanfour212,Vive nos frères sénégalais,0,1758672000,root,@BABAsanfour212 Vive nos frères sénégalais,neutre,0.0,,,0,0,0
Ugyuq8atcz6tG0qVS614AaABAg,@harukii_.,Mérite a 100% ❤❤❤,0,1758672000,root,@harukii_. Mérite a 100% ❤❤❤,positif,3.4000000000000004,merite,,3,0,0
Ugw9k2_cJ-zXMgXQkal4AaABAg,@TesteS20ultra,ليس من العدل حكيمي من يستحقها,0,1758672000,root,@TesteS20ultra ليس من العدل حكيمي من يستحقها,neutre,0.0,,,0,0,0
Ugw9k2_cJ-zXMgXQkal4AaABAg.ANOXkjQB9O0ANPi-5gIQwh,@inkgamesfan,Tg,0,1758672000,Ugw9k2_cJ-zXMgXQkal4AaABAg,@inkgamesfan Tg,neutre,0.0,,,0,0,0
UgxsW1D34NmEBU71Lbh4AaABAg,@talconeanthony2217,Ça maman! Tellement digne. 🎉 mon dieu. Et Oussman ballon d'or sayait. Aller paris@!!!,0,1758672000,root,@talconeanthony2217 Ça maman! Tellement digne. 🎉 mon dieu. Et Oussman ballon d'or sayait. Aller paris@!!!,positif,0.8,,,1,0,0
UgzDVgcBZr5_S47wnkd4AaABAg,@christophercoutinho4765,"Dembele il n'a jamais triche! Il etait super mauvais y a 2-3 ans, mais quelle saison il a faite! Toujours a fond pour le collectif, enormement de sacrifices, et des tonnes de buts en prime. Dembele est un nouveau style de Ballon d'Or et c'est bien!",0,1758672000,root,"@christophercoutinho4765 Dembele il n'a jamais triche! Il etait super mauvais y a 2-3 ans, mais quelle saison il a faite! Toujours a fond pour le collectif, enormement de sacrifices, et des tonnes de buts en prime. Dembele est un nouveau style de Ballon d'Or et c'est bien!",positif,2.0,"super, top",,0,0,0
UgzMjS55yFAg57THtVt4AaABAg,@PatKere,"FELICITATIONS OUSMANE DEMBELE 
CONGRATULATIONS TO YOU OUSMANE DEMBELE YOU THE BEST 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉.",1,1758672000,root,"@PatKere FELICITATIONS OUSMANE DEMBELE 
CONGRATULATIONS TO YOU OUSMANE DEMBELE YOU THE BEST 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉.",positif,9.8,felicitation,,11,0,0
Ugzr3v3Ws6HVxdZjVkl4AaABAg,@Miloudjou-i7r,😢😢😢,0,1758672000,root,@Miloudjou-i7r 😢😢😢,negatif,-2.4000000000000004,,,0,3,0
UgwqCkg24By16sOkEXl4AaABAg,@anjelomgt1997,"Dembele..

Terharu 🎉🎉",0,1758672000,root,"@anjelomgt1997 Dembele..

Terharu 🎉🎉",positif,1.6,,,2,0,0
UgzsADs2t4UsK0NwgsR4AaABAg,@YoungRichFrauds,"""B- but Lamime Lamal is 17 seconds old""",0,1758672000,root,"@YoungRichFrauds ""B- but Lamime Lamal is 17 seconds old""",neutre,0.0,,,0,0,0
Ugx5BJPEYp1HMqbGbzZ4AaABAg,@smartphone9630,"C'est HAKIMI le ballon d'or 🥇✨✨✨, c'est HAKIMI qui mérite ce prix et aucun autre, QUELLE HONTE 🫢🫢🫢🫢🫢🫢🫢🫢😷😷😷😷",0,1758672000,root,"@smartphone9630 C'est HAKIMI le ballon d'or 🥇✨✨✨, c'est HAKIMI qui mérite ce prix et aucun autre, QUELLE HONTE 🫢🫢🫢🫢🫢🫢🫢🫢😷😷😷😷",neutre,0.0,merite,honte,0,0,0
UgyL0EOClmJnczJp6W94AaABAg,@hakimhassani6882,Achraf Hakimi 2 eme,0,1758672000,root,@hakimhassani6882 Achraf Hakimi 2 eme,neutre,0.0,,,0,0,0
UgyKjepolY9oaw97i9F4AaABAg,@Guillaume4545-o9h,Yamal c’est malfoy,0,1758672000,root,@Guillaume4545-o9h Yamal c’est malfoy,neutre,0.0,,,0,0,0
UgyXYxXpmxuk63jdrLJ4AaABAg,@MustaphaHiayda-u6d,الاسطورة حكيمي علمهم حتى كيف يحتفلون مع امهاتهم. بدل من العشيقات وتصنع البكاء و اثارة العطف  😂😂😂,0,1758672000,root,@MustaphaHiayda-u6d الاسطورة حكيمي علمهم حتى كيف يحتفلون مع امهاتهم. بدل من العشيقات وتصنع البكاء و اثارة العطف  😂😂😂,neutre,0.0,,,0,0,0
UgxYaFuRLYN4lZZp64V4AaABAg,@louissteph928,Yamal a fait quoi d'extraordinaire la saison pour qu'il soit mieux placé que raphinha du gros n'importe quoi...,0,1758672000,root,@louissteph928 Yamal a fait quoi d'extraordinaire la saison pour qu'il soit mieux placé que raphinha du gros n'importe quoi...,neutre,0.0,,,0,0,0
Ugx_hnJSJ4Fx61-0iQR4AaABAg,@Guillaume4545-o9h,😭😭😭😭😭,0,1758672000,root,@Guillaume4545-o9h 😭😭😭😭😭,negatif,-4.0,,,0,5,0
Ugz7K7Snw2QNzImbQV94AaABAg,@yaoviamenyomally2803,"Il l’a merité❤
Malgré q suis barcelonais",0,1758672000,root,"@yaoviamenyomally2803 Il l’a merité❤
Malgré q suis barcelonais",positif,1.8,merite,,1,0,0
Ugwt0bnj0gDRm00KcgB4AaABAg,@MtHo___1RL,Le goat,0,1758672000,root,@MtHo___1RL Le goat,neutre,0.0,,,0,0,0
Ugymg2gnZQBQ9ajDa2R4AaABAg,@BrahimGandi,Il ne mérite pas,1,1758672000,root,@BrahimGandi Il ne mérite pas,positif,1.0,merite,,0,0,0
UgwhHGsQEpCA0XXA8VN4AaABAg,@PierreléonNdecky,Dembouz félicitations ❤❤❤,0,1758672000,root,@PierreléonNdecky Dembouz félicitations ❤❤❤,positif,3.4000000000000004,felicitation,,3,0,0
Ugy0AKWBKG33GhmZVB54AaABAg,@commestephane,C'est très émouvant !,0,1758672000,root,@commestephane C'est très émouvant !,neutre,0.0,,,0,0,0
Ugy5gCGGdZj6ZhZQ7NN4AaABAg,@BABAsanfour212,le sénégalais Usman Dembelé à gagné le ballon d'or,0,1758672000,root,@BABAsanfour212 le sénégalais Usman Dembelé à gagné le ballon d'or,neutre,0.0,,,0,0,0
Ugy5gCGGdZj6ZhZQ7NN4AaABAg.ANOXQM_7s4gANPRvfuvsHI,@CyrilOvic,"Le sénégalais né en France et surtout formé en France , Sénégalais si tu veux ..😂",0,1758672000,Ugy5gCGGdZj6ZhZQ7NN4AaABAg,"@CyrilOvic Le sénégalais né en France et surtout formé en France , Sénégalais si tu veux ..😂",neutre,0.0,,,0,0,0
Ugzsemxvx--gCNulwrh4AaABAg,@malikiomar4500,"Toutes nos sinceres Félicitations OUSSMANE.
Marocains du monde entier❤❤❤❤❤",0,1758672000,root,"@malikiomar4500 Toutes nos sinceres Félicitations OUSSMANE.
Marocains du monde entier❤❤❤❤❤",positif,5.0,felicitation,,5,0,0
Ugw2z9Ram52MXyww1uR4AaABAg,@naafiouabdullh4477,"Le classement de Pedri, la blague 😅",0,1758672000,root,"@naafiouabdullh4477 Le classement de Pedri, la blague 😅",positif,1.0,classe,,0,0,0
UgwywfMVfSZqRm_fceZ4AaABAg,@hakimhassani6882,Raphinia 4 eme,0,1758672000,root,@hakimhassani6882 Raphinia 4 eme,neutre,0.0,,,0,0,0
UgygCF2tGTRpWwkSv4N4AaABAg,@albidou59,Le ballon d'or qui mettra fin au PSG !,2,1758672000,root,@albidou59 Le ballon d'or qui mettra fin au PSG !,neutre,0.0,,,0,0,0
UgygCF2tGTRpWwkSv4N4AaABAg.ANOXJThOwchANPPx-r95dA,@CyrilOvic,😂,0,1758672000,UgygCF2tGTRpWwkSv4N4AaABAg,@CyrilOvic 😂,neutre,0.0,,,0,0,0
UgxJnhxv5tWkugamjI54AaABAg,@francoissantoni8507,Décidément le Qatar est bien trop fort...vive le Mali  quand même....,0,1758672000,root,@francoissantoni8507 Décidément le Qatar est bien trop fort...vive le Mali  quand même....,positif,1.0,fort,,0,0,0
UgxGTIJkO0sL5UaoZCh4AaABAg,@PARIS-o8r,Dembele ballon dòr ♥️😘 Paris allez 🇫🇷,2,1758672000,root,@PARIS-o8r Dembele ballon dòr ♥️😘 Paris allez 🇫🇷,neutre,0.0,,,0,0,0
UgzkCazqoLS2dl_DoTJ4AaABAg,@abdofilali.r1623,"Achraf est de loin le joueur qui mérite ce ballon d'or . Ce prix n'a plus rien de sportif. Déjà  l'année  dernière le réal Madrid n'était pas présent  lors de la remise des prix. Honnêtement  j'ai jamais aimé qu'un marocain joue pour une équipe française . Pour AChraf j'espère qu'il partira le plutôt possible vers le championnat anglais ou espagnol, c'est plus professionnel et enrichissant , et ne plus voir le visage macabre de ce qatari trop riche pour rien.",1,1758672000,root,"@abdofilali.r1623 Achraf est de loin le joueur qui mérite ce ballon d'or . Ce prix n'a plus rien de sportif. Déjà  l'année  dernière le réal Madrid n'était pas présent  lors de la remise des prix. Honnêtement  j'ai jamais aimé qu'un marocain joue pour une équipe française . Pour AChraf j'espère qu'il partira le plutôt possible vers le championnat anglais ou espagnol, c'est plus professionnel et enrichissant , et ne plus voir le visage macabre de ce qatari trop riche pour rien.",positif,1.0,merite,,0,0,0
UgzkCazqoLS2dl_DoTJ4AaABAg.ANOXHqDGP9RANOrby85b7H,@acidlover_303,"Arrête ton cirque, on sait tous qui si Dembélé avait été marocain t'aurais pas crié au scandale et t'aurais trouvé ça juste.",0,1758672000,UgzkCazqoLS2dl_DoTJ4AaABAg,"@acidlover_303 Arrête ton cirque, on sait tous qui si Dembélé avait été marocain t'aurais pas crié au scandale et t'aurais trouvé ça juste.",negatif,-1.0,,scandale,0,0,0
UgzkCazqoLS2dl_DoTJ4AaABAg.ANOXHqDGP9RANPVihITiSL,@abdofilali.r1623,"​ @acidlover_303  d'emblée est un grand joueur et présente beaucoup de qualités sur les plans sportif et humain j'ai rien la dessus, mais s'il avait eu un rival français de souche  il aurait eu ce ballon d'or? Si hakimi portait la nationalité française même défenseur il aurait ce prix. Encore une fois j'ai jamais trouvé du plaisir à  regarder un match du championnat français.",0,1758672000,UgzkCazqoLS2dl_DoTJ4AaABAg,"@abdofilali.r1623 ​ @acidlover_303  d'emblée est un grand joueur et présente beaucoup de qualités sur les plans sportif et humain j'ai rien la dessus, mais s'il avait eu un rival français de souche  il aurait eu ce ballon d'or? Si hakimi portait la nationalité française même défenseur il aurait ce prix. Encore une fois j'ai jamais trouvé du plaisir à  regarder un match du championnat français.",neutre,0.0,,,0,0,0
UgzkCazqoLS2dl_DoTJ4AaABAg.ANOXHqDGP9RANPbrLfwSKF,@acidlover_303, @abdofilali.r1623  arrête de déblatérer des connerie a base de complot et compagnie 🤦🏻‍♂️ si son rival français de souche était moins bon que lui il l'aurait quand même eu.,0,1758672000,UgzkCazqoLS2dl_DoTJ4AaABAg,@acidlover_303  @abdofilali.r1623  arrête de déblatérer des connerie a base de complot et compagnie 🤦🏻‍♂️ si son rival français de souche était moins bon que lui il l'aurait quand même eu.,neutre,0.0,,,0,0,0
UgzkCazqoLS2dl_DoTJ4AaABAg.ANOXHqDGP9RANPlVI2VQiM,@abdofilali.r1623,​ @acidlover_303 tu m'a convaincu... . Tu sais beaucoup de choses!!!!!!.,0,1758672000,UgzkCazqoLS2dl_DoTJ4AaABAg,@abdofilali.r1623 ​ @acidlover_303 tu m'a convaincu... . Tu sais beaucoup de choses!!!!!!.,neutre,0.0,,,0,0,0
UgydyAMAnQI1JMwo1hB4AaABAg,@fatimawac4790,vous prenez les gens pour des betes hahaha c est deja décide avant cette comedie,0,1758672000,root,@fatimawac4790 vous prenez les gens pour des betes hahaha c est deja décide avant cette comedie,positif,0.6,,,0,0,2
UgzV-Mzrpe9OJvqbFF54AaABAg,@Shfshawan,"He forgot to mention Achraf Hakimi, who was the main reason for his winning the Golden Ball.",2,1758672000,root,"@Shfshawan He forgot to mention Achraf Hakimi, who was the main reason for his winning the Golden Ball.",neutre,0.0,,,0,0,0
UgzV-Mzrpe9OJvqbFF54AaABAg.ANOXHF7j2wtANO_fdpkmQk,@diamilmc514,He talked about the whole team. He said that is collective winning.,0,1758672000,UgzV-Mzrpe9OJvqbFF54AaABAg,@diamilmc514 He talked about the whole team. He said that is collective winning.,neutre,0.0,,,0,0,0
UgwYuO072ip8NPRJqJp4AaABAg,@Kaisuke971,"Son discours me rappelle celui de KD, juste de pures émotions !",0,1758672000,root,"@Kaisuke971 Son discours me rappelle celui de KD, juste de pures émotions !",neutre,0.0,,,0,0,0
UgytCFSOGFQL8HzxSOB4AaABAg,@seann8293,Bravissimo Ousmane! Ballon d’Or vraiment bien MERITÉ cette fois-ci. Allez à la Coupe du Monde bientôt!,23,1758672000,root,@seann8293 Bravissimo Ousmane! Ballon d’Or vraiment bien MERITÉ cette fois-ci. Allez à la Coupe du Monde bientôt!,positif,1.0,merite,,0,0,0
UgxSwLDmE9fjFWxt4iJ4AaABAg,@nacerabari,🤮🤮🤮🤮 Hakimi le mérite,0,1758672000,root,@nacerabari 🤮🤮🤮🤮 Hakimi le mérite,negatif,-2.2,merite,,0,4,0
Ugy-SieYesKldHiscCt4AaABAg,@hakimhassani6882,Lamin Yamal 5 eme,0,1758672000,root,@hakimhassani6882 Lamin Yamal 5 eme,neutre,0.0,,,0,0,0
Ugy6gSCF9-Cu9ibe3cV4AaABAg,@LuigiPaiPai,"Wow, magnifique discours plein de simplicité et d'authenticité. Quel homme!",5,1758672000,root,"@LuigiPaiPai Wow, magnifique discours plein de simplicité et d'authenticité. Quel homme!",positif,1.0,magnifique,,0,0,0
Ugw_ZnCBZsyMbJiyzRV4AaABAg,@jacquesborakpa3834,Cette fois ci tout le monde est d'accord pour le choix du ballon d'or,0,1758672000,root,@jacquesborakpa3834 Cette fois ci tout le monde est d'accord pour le choix du ballon d'or,neutre,0.0,,,0,0,0
Ugz3AFajmhPSMZP7Nt94AaABAg,@hakimhassani6882,Marquinhos 7 eme,0,1758672000,root,@hakimhassani6882 Marquinhos 7 eme,neutre,0.0,,,0,0,0
UgylWQfjQRrG1Y1t9m94AaABAg,nan,Merci l'équipe pour cette émission exceptionnelle qui nous a fait verser des larmes... Ousmane force à toi c'est l'Afrique qui gagne n'oublie jamais qui tu es .. . On est ensemble,13,1758672000,root,nan Merci l'équipe pour cette émission exceptionnelle qui nous a fait verser des larmes... Ousmane force à toi c'est l'Afrique qui gagne n'oublie jamais qui tu es .. . On est ensemble,neutre,0.0,,,0,0,0
UgylWQfjQRrG1Y1t9m94AaABAg.ANOX4Zu1NdAANP9cwAaDvA,@papatango5085,Arrêtez cette guéguerre sans la France il ne serait pas ballon d'or et tu le sais. C'est du sport pas de la politique.,1,1758672000,UgylWQfjQRrG1Y1t9m94AaABAg,@papatango5085 Arrêtez cette guéguerre sans la France il ne serait pas ballon d'or et tu le sais. C'est du sport pas de la politique.,neutre,0.0,,,0,0,0
UgzZEktXYzBFDl-498F4AaABAg,@gs-mh5so,Salopard talais me faire pleurer,0,1758672000,root,@gs-mh5so Salopard talais me faire pleurer,neutre,0.0,,,0,0,0
UgzqmoCpF-mCj3DDkZd4AaABAg,@SainvilusRoseline-c2h,Mwen ou fèm santim fyè paskem menm koulè avew,0,1758672000,root,@SainvilusRoseline-c2h Mwen ou fèm santim fyè paskem menm koulè avew,neutre,0.0,,,0,0,0
UgyL7qPKyY767mboSUl4AaABAg,@hakimhassani6882,Vithinia 6 eme,0,1758672000,root,@hakimhassani6882 Vithinia 6 eme,neutre,0.0,,,0,0,0
Ugx00aixHugC3TaNxFd4AaABAg,@ericmartialobiangengo9772,"Raphinha 5 et Derrière Yamal.
C'est vraiment du foutage gueule 😂",0,1758672000,root,"@ericmartialobiangengo9772 Raphinha 5 et Derrière Yamal.
C'est vraiment du foutage gueule 😂",neutre,0.0,,,0,0,0
UgyPJx--lbnupWa3g7p4AaABAg,@YalcouyéAboubacar-r8b,C’est tellement mérité félicitations 🎉👏,0,1758672000,root,@YalcouyéAboubacar-r8b C’est tellement mérité félicitations 🎉👏,positif,3.6,"felicitation, merite",,2,0,0
UgyPJx--lbnupWa3g7p4AaABAg.ANOWuWgXVGIANOXvx_wKbp,@smartphone9630,C'est du vol oui,0,1758672000,UgyPJx--lbnupWa3g7p4AaABAg,@smartphone9630 C'est du vol oui,negatif,-1.0,,vol,0,0,0
UgyPJx--lbnupWa3g7p4AaABAg.ANOWuWgXVGIANOcyO-9aUN,@Vasto-u3i,​ @smartphone9630 mdr le barcelonais,0,1758672000,UgyPJx--lbnupWa3g7p4AaABAg,@Vasto-u3i ​ @smartphone9630 mdr le barcelonais,neutre,0.3,,,0,0,1
UgyPJx--lbnupWa3g7p4AaABAg.ANOWuWgXVGIANQF9B7t1U_,@YalcouyéAboubacar-r8b, @smartphone9630 orr avance,0,1758758400,UgyPJx--lbnupWa3g7p4AaABAg,@YalcouyéAboubacar-r8b  @smartphone9630 orr avance,neutre,0.0,,,0,0,0
UgzVDTWU9U2j2iHgkW94AaABAg,@Ait-o5f,Nature le ousmane,0,1758672000,root,@Ait-o5f Nature le ousmane,neutre,0.0,,,0,0,0
Ugy4wFN0l0dq4eZ5eVB4AaABAg,@monzonba3921,"Dembelé ou Lamine c'est l, Afrique qui gagne bravo à l, immigration ❤❤❤❤❤❤",0,1758672000,root,"@monzonba3921 Dembelé ou Lamine c'est l, Afrique qui gagne bravo à l, immigration ❤❤❤❤❤❤",positif,5.800000000000001,bravo,,6,0,0
Ugy4wFN0l0dq4eZ5eVB4AaABAg.ANOWr_s7UETANOZkQs4Whd,@Bakaryekambi,Aucun ne joue pour l'Afrique... Le vrai africain qui méritait plus que les autres vous avez fermé les yeux car il ne vous ressemble pas. Bandes d'hypocrites,0,1758672000,Ugy4wFN0l0dq4eZ5eVB4AaABAg,@Bakaryekambi Aucun ne joue pour l'Afrique... Le vrai africain qui méritait plus que les autres vous avez fermé les yeux car il ne vous ressemble pas. Bandes d'hypocrites,neutre,0.0,,,0,0,0
UgwzmB5_oIn8rfZ8HIl4AaABAg,@ahmeddermouche9793,Well deserved brother ousmane dembele,0,1758672000,root,@ahmeddermouche9793 Well deserved brother ousmane dembele,neutre,0.0,,,0,0,0
Ugwls4t6lXX-l18Vo5B4AaABAg,@sidielmoctarsidibe5807,Ce n'est pas possible 😢c'est yamal,0,1758672000,root,@sidielmoctarsidibe5807 Ce n'est pas possible 😢c'est yamal,negatif,-0.8,,,0,1,0
Ugwls4t6lXX-l18Vo5B4AaABAg.ANOWptbtP4aANPSu6ZTaNE,@CyrilOvic,On ne peut pas gagner un ballon d'or en étant éliminé par Acerbi voyons 😆 PSG 5-0 Inter 😂❤,0,1758672000,Ugwls4t6lXX-l18Vo5B4AaABAg,@CyrilOvic On ne peut pas gagner un ballon d'or en étant éliminé par Acerbi voyons 😆 PSG 5-0 Inter 😂❤,positif,0.8,,,1,0,0
Ugxh1hOJEipuhY8G-nd4AaABAg,@StonSmith-f6l,Petit ya ngo mabele ekweya boye ndegue nini,0,1758672000,root,@StonSmith-f6l Petit ya ngo mabele ekweya boye ndegue nini,neutre,0.0,,,0,0,0
UgxFpKGUbQ-HAZboUEh4AaABAg,@hakimhassani6882,0:50 Lautaro Martinez 😢,0,1758672000,root,@hakimhassani6882 0:50 Lautaro Martinez 😢,negatif,-0.8,,,0,1,0
UgxuRQ0hTs6W5PN1HXR4AaABAg,@DJIDOMHT-xo9mt,Amplement mérite félicitations Ousmane dembele Macha Allah ❤,0,1758672000,root,@DJIDOMHT-xo9mt Amplement mérite félicitations Ousmane dembele Macha Allah ❤,positif,2.8,"felicitation, merite",,1,0,0
UgxyHrfFO3oZFPYcdmt4AaABAg,@lelerobert6452,🎉🎉🎉🎉❤❤,0,1758672000,root,@lelerobert6452 🎉🎉🎉🎉❤❤,positif,4.800000000000001,,,6,0,0
UgxoHbluleM2WzhnD_54AaABAg,@julienmel97,Tu le mérite dieu est grand,0,1758672000,root,@julienmel97 Tu le mérite dieu est grand,positif,1.0,merite,,0,0,0
Ugyyz4TRcMwHNC-bGUd4AaABAg,@alam2ka,Bravo à toi Dembouz tu le mérites,0,1758672000,root,@alam2ka Bravo à toi Dembouz tu le mérites,positif,2.0,"bravo, merite",,0,0,0
Ugziaku7HZf5Qq0F5654AaABAg,@Yuricasawa,merci khelifi,0,1758672000,root,@Yuricasawa merci khelifi,neutre,0.0,,,0,0,0
UgyeBaMPS0B2Ys5L5yN4AaABAg,@yasinmbo1648,Félicitations Ousmane t'as mérité🎉🎉🎉,0,1758672000,root,@yasinmbo1648 Félicitations Ousmane t'as mérité🎉🎉🎉,positif,4.4,"felicitation, merite",,3,0,0
Ugx4wkHdem6eImLel6R4AaABAg,@azarifhassan4061,Il ne le mérite pas,0,1758672000,root,@azarifhassan4061 Il ne le mérite pas,positif,1.0,merite,,0,0,0
UgxM2IJUMBpYqXOXWDR4AaABAg,@azarifhassan4061,Il ne le mérite pas,0,1758672000,root,@azarifhassan4061 Il ne le mérite pas,positif,1.0,merite,,0,0,0
UgyReqtnD6LlD7mHe0N4AaABAg,@azarifhassan4061,Il ne le mérite pas,0,1758672000,root,@azarifhassan4061 Il ne le mérite pas,positif,1.0,merite,,0,0,0
Ugw0klh0P9g_Ve27hVV4AaABAg,@AbderrahimAmouha,"Voleur de prime assistè par tyranie française egoïste ..... tchao ballon de merde , termine",0,1758672000,root,"@AbderrahimAmouha Voleur de prime assistè par tyranie française egoïste ..... tchao ballon de merde , termine",negatif,-1.0,,vol,0,0,0
UgwV2OoTl75QBAr3ssZ4AaABAg,@hakimhassani6882,0:15 Enzo Fernandez chelsea 😢,0,1758672000,root,@hakimhassani6882 0:15 Enzo Fernandez chelsea 😢,negatif,-0.8,,,0,1,0
Ugwqc5VPr-fWXL-8HhV4AaABAg,@laux33,"Sachez que ça changera rien à votre vie, c'est juste pour un mec et qui vous connait pas ^^ Donc inutile d'idolatrer, vous ne le connaissez pas non plus personnellement.",0,1758672000,root,"@laux33 Sachez que ça changera rien à votre vie, c'est juste pour un mec et qui vous connait pas ^^ Donc inutile d'idolatrer, vous ne le connaissez pas non plus personnellement.",neutre,0.0,,,0,0,0
UgxwevR3fEfBD43pxn54AaABAg,@AliWadeh-p7m,مسلم يستاهل ...بصحتك عثمان,0,1758672000,root,@AliWadeh-p7m مسلم يستاهل ...بصحتك عثمان,neutre,0.0,,,0,0,0
Ugxt2HFAzo2rFGyQbp54AaABAg,@hakimhassani6882,0:10 Bukayo saka arsenal 😢,0,1758672000,root,@hakimhassani6882 0:10 Bukayo saka arsenal 😢,negatif,-0.8,,,0,1,0
UgwjVDAWdPtgC5m-OCZ4AaABAg,@eddyragnar8809,Mais quel discours Mr Dembélé respect !!!,0,1758672000,root,@eddyragnar8809 Mais quel discours Mr Dembélé respect !!!,positif,1.0,respect,,0,0,0
UgzR0GfXBwWCUfsShoR4AaABAg,@66alami,Ce Trophy a perdu la crédibilité vaut mieux le donner que des Français ça vaut plus rien,0,1758672000,root,@66alami Ce Trophy a perdu la crédibilité vaut mieux le donner que des Français ça vaut plus rien,neutre,0.0,,,0,0,0
UgyBpFFzkbJHxn6Tv-l4AaABAg,@jacquesborakpa3834,"C'est comme un papa pour Moi ❤❤❤.
C'est ça un africain. Il s'est bien dire les choses à leurs places.
Bravo Dembelé ❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤",51,1758672000,root,"@jacquesborakpa3834 C'est comme un papa pour Moi ❤❤❤.
C'est ça un africain. Il s'est bien dire les choses à leurs places.
Bravo Dembelé ❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤",positif,15.4,bravo,,18,0,0
UgyBpFFzkbJHxn6Tv-l4AaABAg.ANOWQ3BQ4D3ANPe2UAgZG-,@SpeedRunMan83,Vous en faites trop au contraire vous banalisez beaucoup le sens des mots,0,1758672000,UgyBpFFzkbJHxn6Tv-l4AaABAg,@SpeedRunMan83 Vous en faites trop au contraire vous banalisez beaucoup le sens des mots,neutre,0.0,,,0,0,0
Ugwq8hLFZ8dZz66g9TF4AaABAg,@certifiedreadr,Dembele is the proof that you're not late to be successful in life,0,1758672000,root,@certifiedreadr Dembele is the proof that you're not late to be successful in life,neutre,0.0,,,0,0,0
UgwGmuokvzbCOanIWkl4AaABAg,@AllamLoubongui,Vraiment bravo a toi debele,0,1758672000,root,@AllamLoubongui Vraiment bravo a toi debele,positif,1.0,bravo,,0,0,0
Ugy6WJafx7m3Hhugrzt4AaABAg,@SaintNast,« Exceptionnel ».,0,1758672000,root,@SaintNast « Exceptionnel ».,neutre,0.0,,,0,0,0
Ugzqr5hmS1UVMF_Vahl4AaABAg,@DanielInnocent-fi8xl,Ce moment là est exceptionnel et restera ! le ballon d'or qui a fait pleurer tout le monde !!,0,1758672000,root,@DanielInnocent-fi8xl Ce moment là est exceptionnel et restera ! le ballon d'or qui a fait pleurer tout le monde !!,neutre,0.0,,,0,0,0
Ugz3c1AqONgc4Jgh1Wt4AaABAg,@mamadoubalde8075,"❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
DEMBOUZ je t'adore bravo mon grand",0,1758672000,root,"@mamadoubalde8075 ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
DEMBOUZ je t'adore bravo mon grand",positif,18.6,bravo,,22,0,0
UgzfRj8tJJygAfDJ_PN4AaABAg,@elianekouame3932,Tu le mérites amplement,0,1758672000,root,@elianekouame3932 Tu le mérites amplement,positif,1.0,merite,,0,0,0
Ugy8P_y3zeL0XBZFRpl4AaABAg,@اوراقالخريف-ك5ظ,"Il ne mérite pas ce ballon d'or,pour nous hakimi ballon d'or",0,1758672000,root,"@اوراقالخريف-ك5ظ Il ne mérite pas ce ballon d'or,pour nous hakimi ballon d'or",positif,1.0,merite,,0,0,0
Ugw4E-1dQ_EFgjIeclB4AaABAg,@silver-u7k9z,The french keep their french praise in france,0,1758672000,root,@silver-u7k9z The french keep their french praise in france,neutre,0.0,,,0,0,0
UgzFF1kHuqEtoWlmWnR4AaABAg,@DisxanderSoto,🎉🎉🎉🎉,0,1758672000,root,@DisxanderSoto 🎉🎉🎉🎉,positif,3.2,,,4,0,0
UgzfpDICSS7yA9tLmv14AaABAg,@maillotchristopher1993,Le plus beau ballon d'or ❤,0,1758672000,root,@maillotchristopher1993 Le plus beau ballon d'or ❤,positif,1.8,top,,1,0,0
UgwWg6NbIYbIKStkoId4AaABAg,@AmethGoumbala-u4h,Bollon dor français,0,1758672000,root,@AmethGoumbala-u4h Bollon dor français,neutre,0.0,,,0,0,0
UgzLEd7gdiTM_2qU5ot4AaABAg,@adammada1649,Il est surcote ce joueur.. incroyable a quel point le niveau du foot a chuté ..Dembélé est un joueur brouillon et n a pas la carrure pour mériter le ballon d or,1,1758672000,root,@adammada1649 Il est surcote ce joueur.. incroyable a quel point le niveau du foot a chuté ..Dembélé est un joueur brouillon et n a pas la carrure pour mériter le ballon d or,positif,2.0,"incroyable, merite",,0,0,0
